mode,cyc,inv7_A,inv7_Y,inv9_A,inv9_Y,A1,A2,B1,o211a_X,a22o_X
"I2_d03_@75,78",105,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",106,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",107,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",108,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",109,1,0,1,0,0,1,0,0,0
"I2_d03_@75,78",110,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",111,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",112,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",113,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",114,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",115,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",116,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",117,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",118,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",119,1,0,0,1,0,1,0,0,0
"I2_d03_@75,78",120,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",0,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",1,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",2,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",3,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",4,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",5,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",6,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",7,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",8,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",9,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",10,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",11,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",12,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",13,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",14,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",15,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",16,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",17,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",18,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",19,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",20,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",21,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",22,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",23,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",24,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",25,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",26,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",27,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",28,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",29,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",30,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",31,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",32,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",33,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",34,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",35,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",36,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",37,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",38,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",39,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",40,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",41,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",42,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",43,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",44,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",45,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",46,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",47,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",48,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",49,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",50,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",51,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",52,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",53,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",54,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",55,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",56,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",57,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",58,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",59,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",60,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",61,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",62,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",63,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",64,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",65,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",66,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",67,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",68,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",69,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",70,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",71,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",72,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",73,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",74,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",75,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",76,1,0,1,0,0,1,1,1,0
"I2_d04_@75,79",77,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",78,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",79,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",80,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",81,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",82,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",83,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",84,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",85,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",86,1,0,0,1,0,1,1,1,1
"I2_d04_@75,79",87,1,0,1,0,0,1,1,1,0
"I2_d04_@75,79",88,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",89,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",90,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",91,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",92,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",93,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",94,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",95,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",96,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",97,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",98,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",99,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",100,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",101,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",102,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",103,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",104,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",105,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",106,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",107,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",108,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",109,1,0,1,0,0,1,0,0,0
"I2_d04_@75,79",110,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",111,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",112,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",113,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",114,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",115,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",116,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",117,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",118,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",119,1,0,0,1,0,1,0,0,0
"I2_d04_@75,79",120,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",0,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",1,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",2,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",3,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",4,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",5,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",6,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",7,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",8,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",9,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",10,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",11,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",12,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",13,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",14,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",15,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",16,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",17,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",18,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",19,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",20,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",21,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",22,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",23,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",24,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",25,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",26,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",27,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",28,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",29,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",30,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",31,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",32,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",33,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",34,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",35,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",36,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",37,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",38,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",39,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",40,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",41,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",42,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",43,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",44,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",45,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",46,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",47,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",48,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",49,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",50,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",51,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",52,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",53,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",54,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",55,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",56,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",57,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",58,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",59,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",60,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",61,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",62,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",63,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",64,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",65,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",66,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",67,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",68,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",69,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",70,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",71,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",72,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",73,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",74,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",75,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",76,1,0,1,0,0,1,1,1,0
"I2_d05_@75,80",77,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",78,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",79,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",80,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",81,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",82,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",83,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",84,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",85,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",86,1,0,0,1,0,1,1,1,1
"I2_d05_@75,80",87,1,0,1,0,0,1,1,1,0
"I2_d05_@75,80",88,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",89,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",90,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",91,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",92,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",93,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",94,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",95,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",96,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",97,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",98,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",99,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",100,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",101,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",102,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",103,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",104,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",105,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",106,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",107,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",108,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",109,1,0,1,0,0,1,0,0,0
"I2_d05_@75,80",110,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",111,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",112,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",113,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",114,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",115,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",116,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",117,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",118,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",119,1,0,0,1,0,1,0,0,0
"I2_d05_@75,80",120,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",0,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",1,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",2,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",3,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",4,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",5,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",6,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",7,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",8,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",9,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",10,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",11,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",12,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",13,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",14,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",15,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",16,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",17,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",18,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",19,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",20,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",21,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",22,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",23,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",24,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",25,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",26,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",27,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",28,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",29,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",30,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",31,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",32,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",33,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",34,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",35,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",36,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",37,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",38,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",39,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",40,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",41,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",42,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",43,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",44,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",45,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",46,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",47,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",48,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",49,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",50,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",51,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",52,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",53,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",54,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",55,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",56,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",57,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",58,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",59,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",60,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",61,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",62,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",63,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",64,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",65,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",66,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",67,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",68,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",69,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",70,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",71,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",72,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",73,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",74,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",75,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",76,1,0,1,0,0,1,1,1,0
"I2_d06_@75,81",77,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",78,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",79,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",80,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",81,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",82,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",83,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",84,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",85,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",86,1,0,0,1,0,1,1,1,1
"I2_d06_@75,81",87,1,0,1,0,0,1,1,1,0
"I2_d06_@75,81",88,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",89,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",90,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",91,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",92,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",93,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",94,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",95,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",96,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",97,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",98,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",99,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",100,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",101,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",102,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",103,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",104,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",105,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",106,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",107,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",108,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",109,1,0,1,0,0,1,0,0,0
"I2_d06_@75,81",110,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",111,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",112,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",113,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",114,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",115,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",116,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",117,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",118,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",119,1,0,0,1,0,1,0,0,0
"I2_d06_@75,81",120,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",0,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",1,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",2,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",3,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",4,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",5,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",6,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",7,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",8,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",9,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",10,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",11,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",12,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",13,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",14,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",15,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",16,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",17,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",18,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",19,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",20,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",21,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",22,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",23,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",24,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",25,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",26,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",27,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",28,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",29,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",30,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",31,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",32,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",33,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",34,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",35,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",36,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",37,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",38,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",39,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",40,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",41,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",42,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",43,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",44,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",45,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",46,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",47,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",48,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",49,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",50,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",51,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",52,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",53,1,0,0,1,0,1,0,0,0
"I2_d07_@75,82",54,1,0,1,0,0,1,0,0,0
"I2_d07_@75,82",55,1,0,0,1,0,1,0,0,0
