mode,cyc,A_N,B,D,Q,and4_X
all0,0,0,0,0,0,0
all0,1,0,0,0,0,0
all0,2,0,0,0,0,0
all0,3,0,0,0,0,0
all0,4,0,0,0,0,0
all0,5,0,0,0,0,0
all0,6,0,0,0,0,0
all0,7,0,0,0,0,0
all0,8,0,0,0,0,0
all0,9,0,0,0,0,0
all0,10,0,0,0,0,0
all0,11,0,0,0,0,0
all0,12,0,0,0,0,0
all0,13,0,0,0,0,0
all0,14,0,0,0,0,0
all0,15,0,0,0,0,0
all0,16,0,0,0,0,0
all0,17,0,0,0,0,0
all0,18,0,0,0,0,0
all0,19,0,0,0,0,0
all0,20,0,0,0,0,0
all0,21,0,0,0,0,0
all0,22,0,0,0,0,0
all0,23,0,0,0,0,0
all0,24,0,0,0,0,0
all0,25,0,0,0,0,0
all0,26,0,0,0,0,0
all0,27,0,0,0,0,0
all0,28,0,0,0,0,0
all0,29,0,0,0,0,0
all0,30,0,0,0,0,0
all0,31,0,0,0,0,0
all0,32,0,0,0,0,0
all0,33,0,0,0,0,0
all0,34,0,0,0,0,0
all0,35,0,0,0,0,0
all0,36,0,0,0,0,0
all0,37,0,0,0,0,0
all0,38,0,0,0,0,0
all0,39,0,0,0,0,0
all0,40,0,0,0,0,0
all0,41,0,0,0,0,0
all0,42,0,0,0,0,0
all0,43,0,0,0,0,0
all0,44,0,0,0,0,0
all0,45,0,0,0,0,0
all0,46,0,0,0,0,0
all0,47,0,0,0,0,0
all0,48,0,0,0,0,0
all0,49,0,0,0,0,0
all0,50,0,0,0,0,0
all0,51,0,0,0,0,0
all0,52,0,0,0,0,0
all0,53,0,0,0,0,0
all0,54,0,0,0,0,0
all0,55,0,0,0,0,0
all0,56,0,0,0,0,0
all0,57,0,0,0,0,0
all0,58,0,0,0,0,0
all0,59,0,0,0,0,0
all0,60,0,0,0,0,0
all0,61,0,0,0,0,0
all0,62,0,0,0,0,0
all0,63,0,0,0,0,0
all0,64,0,0,0,0,0
all0,65,0,0,0,0,0
all0,66,0,0,0,0,0
all0,67,0,0,0,0,0
all0,68,0,0,0,0,0
all0,69,0,0,0,0,0
all0,70,0,0,0,0,0
all0,71,0,0,0,0,0
all0,72,0,0,0,0,0
all0,73,0,0,0,0,0
all0,74,0,0,0,0,0
all0,75,0,0,0,0,0
all0,76,0,0,0,0,0
all0,77,0,0,0,0,0
all0,78,0,0,0,0,0
all0,79,0,0,0,0,0
all0,80,0,0,0,0,0
all0,81,0,0,0,0,0
all0,82,0,0,0,0,0
all0,83,0,0,0,0,0
all0,84,0,0,0,0,0
all0,85,0,0,0,0,0
all0,86,0,0,0,0,0
all0,87,0,0,0,0,0
all0,88,0,0,0,0,0
all0,89,0,0,0,0,0
all0,90,0,0,0,0,0
all0,91,0,0,0,0,0
all0,92,0,0,0,0,0
all0,93,0,0,0,0,0
all0,94,0,0,0,0,0
all0,95,0,0,0,0,0
all0,96,0,0,0,0,0
all0,97,0,0,0,0,0
all0,98,0,0,0,0,0
all0,99,0,0,0,0,0
all0,100,0,0,0,0,0
all0,101,0,0,0,0,0
all0,102,0,0,0,0,0
all0,103,0,0,0,0,0
all0,104,0,0,0,0,0
all0,105,0,0,0,0,0
all0,106,0,0,0,0,0
all0,107,0,0,0,0,0
all0,108,0,0,0,0,0
all0,109,0,0,0,0,0
all0,110,0,0,0,0,0
all0,111,0,0,0,0,0
all0,112,0,0,0,0,0
all0,113,0,0,0,0,0
all0,114,0,0,0,0,0
all0,115,0,0,0,0,0
all0,116,0,0,0,0,0
all0,117,0,0,0,0,0
all0,118,0,0,0,0,0
all0,119,0,0,0,0,0
all0,120,0,0,0,0,0
"I4eq_d01_@2,3,4,5",0,0,0,0,0,0
"I4eq_d01_@2,3,4,5",1,0,0,0,0,0
"I4eq_d01_@2,3,4,5",2,0,0,0,0,0
"I4eq_d01_@2,3,4,5",3,0,0,0,0,0
"I4eq_d01_@2,3,4,5",4,0,0,0,0,0
"I4eq_d01_@2,3,4,5",5,0,1,1,0,0
"I4eq_d01_@2,3,4,5",6,0,1,1,1,0
"I4eq_d01_@2,3,4,5",7,0,1,1,1,0
"I4eq_d01_@2,3,4,5",8,0,1,1,1,0
"I4eq_d01_@2,3,4,5",9,0,1,1,1,0
"I4eq_d01_@2,3,4,5",10,0,1,1,1,0
"I4eq_d01_@2,3,4,5",11,0,1,1,1,0
"I4eq_d01_@2,3,4,5",12,0,1,1,1,0
"I4eq_d01_@2,3,4,5",13,0,1,1,1,0
"I4eq_d01_@2,3,4,5",14,0,1,1,1,0
"I4eq_d01_@2,3,4,5",15,0,1,1,1,0
"I4eq_d01_@2,3,4,5",16,0,1,1,1,0
"I4eq_d01_@2,3,4,5",17,0,1,1,1,0
"I4eq_d01_@2,3,4,5",18,0,1,1,1,0
"I4eq_d01_@2,3,4,5",19,0,1,1,1,0
"I4eq_d01_@2,3,4,5",20,0,1,1,1,0
"I4eq_d01_@2,3,4,5",21,0,1,1,1,0
"I4eq_d01_@2,3,4,5",22,0,1,1,1,0
"I4eq_d01_@2,3,4,5",23,0,1,1,1,0
"I4eq_d01_@2,3,4,5",24,0,1,1,1,0
"I4eq_d01_@2,3,4,5",25,0,1,1,1,0
"I4eq_d01_@2,3,4,5",26,0,1,1,1,0
"I4eq_d01_@2,3,4,5",27,0,1,1,1,0
"I4eq_d01_@2,3,4,5",28,0,1,1,1,0
"I4eq_d01_@2,3,4,5",29,0,1,1,1,0
"I4eq_d01_@2,3,4,5",30,0,1,1,1,0
"I4eq_d01_@2,3,4,5",31,0,1,1,1,0
"I4eq_d01_@2,3,4,5",32,0,1,1,1,0
"I4eq_d01_@2,3,4,5",33,0,1,1,1,0
"I4eq_d01_@2,3,4,5",34,0,1,1,1,0
"I4eq_d01_@2,3,4,5",35,0,1,1,1,0
"I4eq_d01_@2,3,4,5",36,0,1,1,1,0
"I4eq_d01_@2,3,4,5",37,0,1,1,1,0
"I4eq_d01_@2,3,4,5",38,0,1,1,1,0
"I4eq_d01_@2,3,4,5",39,0,1,1,1,0
"I4eq_d01_@2,3,4,5",40,0,1,1,1,0
"I4eq_d01_@2,3,4,5",41,0,1,1,1,0
"I4eq_d01_@2,3,4,5",42,0,1,1,1,0
"I4eq_d01_@2,3,4,5",43,0,1,1,1,0
"I4eq_d01_@2,3,4,5",44,0,1,1,1,0
"I4eq_d01_@2,3,4,5",45,0,1,1,1,0
"I4eq_d01_@2,3,4,5",46,0,1,1,1,0
"I4eq_d01_@2,3,4,5",47,0,1,1,1,0
"I4eq_d01_@2,3,4,5",48,0,1,1,1,0
"I4eq_d01_@2,3,4,5",49,0,1,1,1,0
"I4eq_d01_@2,3,4,5",50,0,1,1,1,0
"I4eq_d01_@2,3,4,5",51,0,1,1,1,0
"I4eq_d01_@2,3,4,5",52,0,1,1,1,0
"I4eq_d01_@2,3,4,5",53,0,1,1,1,0
"I4eq_d01_@2,3,4,5",54,0,1,1,1,0
"I4eq_d01_@2,3,4,5",55,0,1,1,1,0
"I4eq_d01_@2,3,4,5",56,0,1,1,1,0
"I4eq_d01_@2,3,4,5",57,0,1,1,1,0
"I4eq_d01_@2,3,4,5",58,0,1,1,1,0
"I4eq_d01_@2,3,4,5",59,0,1,1,1,0
"I4eq_d01_@2,3,4,5",60,0,1,1,1,0
"I4eq_d01_@2,3,4,5",61,0,1,1,1,0
"I4eq_d01_@2,3,4,5",62,0,1,1,1,0
"I4eq_d01_@2,3,4,5",63,0,1,1,1,0
"I4eq_d01_@2,3,4,5",64,0,1,1,1,0
"I4eq_d01_@2,3,4,5",65,0,1,1,1,0
"I4eq_d01_@2,3,4,5",66,0,1,1,1,0
"I4eq_d01_@2,3,4,5",67,0,1,1,1,0
"I4eq_d01_@2,3,4,5",68,0,1,1,1,0
"I4eq_d01_@2,3,4,5",69,0,1,1,1,0
"I4eq_d01_@2,3,4,5",70,0,1,1,1,0
"I4eq_d01_@2,3,4,5",71,0,1,1,1,0
"I4eq_d01_@2,3,4,5",72,0,1,1,1,0
"I4eq_d01_@2,3,4,5",73,0,1,1,1,0
"I4eq_d01_@2,3,4,5",74,0,1,1,1,0
"I4eq_d01_@2,3,4,5",75,0,1,1,1,0
"I4eq_d01_@2,3,4,5",76,0,1,1,1,0
"I4eq_d01_@2,3,4,5",77,0,1,1,1,0
"I4eq_d01_@2,3,4,5",78,0,1,1,1,0
"I4eq_d01_@2,3,4,5",79,0,1,1,1,0
"I4eq_d01_@2,3,4,5",80,0,1,1,1,0
"I4eq_d01_@2,3,4,5",81,0,1,1,1,0
"I4eq_d01_@2,3,4,5",82,0,1,1,1,0
"I4eq_d01_@2,3,4,5",83,0,1,1,1,0
"I4eq_d01_@2,3,4,5",84,0,1,1,1,0
"I4eq_d01_@2,3,4,5",85,0,1,1,1,0
"I4eq_d01_@2,3,4,5",86,0,1,1,1,0
"I4eq_d01_@2,3,4,5",87,0,1,1,1,0
"I4eq_d01_@2,3,4,5",88,0,1,1,1,0
"I4eq_d01_@2,3,4,5",89,0,1,1,1,0
"I4eq_d01_@2,3,4,5",90,0,1,1,1,0
"I4eq_d01_@2,3,4,5",91,0,1,1,1,0
"I4eq_d01_@2,3,4,5",92,0,1,1,1,0
"I4eq_d01_@2,3,4,5",93,0,1,1,1,0
"I4eq_d01_@2,3,4,5",94,0,1,1,1,0
"I4eq_d01_@2,3,4,5",95,0,1,1,1,0
"I4eq_d01_@2,3,4,5",96,0,1,1,1,0
"I4eq_d01_@2,3,4,5",97,0,1,1,1,0
"I4eq_d01_@2,3,4,5",98,0,1,1,1,0
"I4eq_d01_@2,3,4,5",99,0,1,1,1,0
"I4eq_d01_@2,3,4,5",100,0,1,1,1,0
"I4eq_d01_@2,3,4,5",101,0,1,1,1,0
"I4eq_d01_@2,3,4,5",102,0,1,1,1,0
"I4eq_d01_@2,3,4,5",103,0,1,1,1,0
"I4eq_d01_@2,3,4,5",104,0,1,1,1,0
"I4eq_d01_@2,3,4,5",105,0,1,1,1,0
"I4eq_d01_@2,3,4,5",106,0,1,1,1,0
"I4eq_d01_@2,3,4,5",107,0,1,1,1,0
"I4eq_d01_@2,3,4,5",108,0,1,1,1,0
"I4eq_d01_@2,3,4,5",109,0,1,1,1,0
"I4eq_d01_@2,3,4,5",110,0,1,1,1,0
"I4eq_d01_@2,3,4,5",111,0,1,1,1,0
"I4eq_d01_@2,3,4,5",112,0,1,1,1,0
"I4eq_d01_@2,3,4,5",113,0,1,1,1,0
"I4eq_d01_@2,3,4,5",114,0,1,1,1,0
"I4eq_d01_@2,3,4,5",115,0,1,1,1,0
"I4eq_d01_@2,3,4,5",116,0,1,1,1,0
"I4eq_d01_@2,3,4,5",117,0,1,1,1,0
"I4eq_d01_@2,3,4,5",118,0,1,1,1,0
"I4eq_d01_@2,3,4,5",119,0,1,1,1,0
"I4eq_d01_@2,3,4,5",120,0,1,1,1,0
"I4eq_d02_@2,4,6,8",0,0,0,0,0,0
"I4eq_d02_@2,4,6,8",1,0,0,0,0,0
"I4eq_d02_@2,4,6,8",2,0,0,0,0,0
"I4eq_d02_@2,4,6,8",3,0,0,0,0,0
"I4eq_d02_@2,4,6,8",4,0,0,0,0,0
"I4eq_d02_@2,4,6,8",5,0,0,0,0,0
"I4eq_d02_@2,4,6,8",6,0,0,0,0,0
"I4eq_d02_@2,4,6,8",7,0,0,0,0,0
"I4eq_d02_@2,4,6,8",8,0,1,1,0,0
"I4eq_d02_@2,4,6,8",9,0,1,1,1,0
"I4eq_d02_@2,4,6,8",10,0,1,1,1,0
"I4eq_d02_@2,4,6,8",11,0,1,1,1,0
"I4eq_d02_@2,4,6,8",12,0,1,1,1,0
"I4eq_d02_@2,4,6,8",13,0,1,1,1,0
"I4eq_d02_@2,4,6,8",14,0,1,1,1,0
"I4eq_d02_@2,4,6,8",15,0,1,1,1,0
"I4eq_d02_@2,4,6,8",16,0,1,1,1,0
"I4eq_d02_@2,4,6,8",17,0,1,1,1,0
"I4eq_d02_@2,4,6,8",18,0,1,1,1,0
"I4eq_d02_@2,4,6,8",19,0,1,1,1,0
"I4eq_d02_@2,4,6,8",20,0,1,1,1,0
"I4eq_d02_@2,4,6,8",21,0,1,1,1,0
"I4eq_d02_@2,4,6,8",22,0,1,1,1,0
"I4eq_d02_@2,4,6,8",23,0,1,1,1,0
"I4eq_d02_@2,4,6,8",24,0,1,1,1,0
"I4eq_d02_@2,4,6,8",25,0,1,1,1,0
"I4eq_d02_@2,4,6,8",26,0,1,1,1,0
"I4eq_d02_@2,4,6,8",27,0,1,1,1,0
"I4eq_d02_@2,4,6,8",28,0,1,1,1,0
"I4eq_d02_@2,4,6,8",29,0,1,1,1,0
"I4eq_d02_@2,4,6,8",30,0,1,1,1,0
"I4eq_d02_@2,4,6,8",31,0,1,1,1,0
"I4eq_d02_@2,4,6,8",32,0,1,1,1,0
"I4eq_d02_@2,4,6,8",33,0,1,1,1,0
"I4eq_d02_@2,4,6,8",34,0,1,1,1,0
"I4eq_d02_@2,4,6,8",35,0,1,1,1,0
"I4eq_d02_@2,4,6,8",36,0,1,1,1,0
"I4eq_d02_@2,4,6,8",37,0,1,1,1,0
"I4eq_d02_@2,4,6,8",38,0,1,1,1,0
"I4eq_d02_@2,4,6,8",39,0,1,1,1,0
"I4eq_d02_@2,4,6,8",40,0,1,1,1,0
"I4eq_d02_@2,4,6,8",41,0,1,1,1,0
"I4eq_d02_@2,4,6,8",42,0,1,1,1,0
"I4eq_d02_@2,4,6,8",43,0,1,1,1,0
"I4eq_d02_@2,4,6,8",44,0,1,1,1,0
"I4eq_d02_@2,4,6,8",45,0,1,1,1,0
"I4eq_d02_@2,4,6,8",46,0,1,1,1,0
"I4eq_d02_@2,4,6,8",47,0,1,1,1,0
"I4eq_d02_@2,4,6,8",48,0,1,1,1,0
"I4eq_d02_@2,4,6,8",49,0,1,1,1,0
"I4eq_d02_@2,4,6,8",50,0,1,1,1,0
"I4eq_d02_@2,4,6,8",51,0,1,1,1,0
"I4eq_d02_@2,4,6,8",52,0,1,1,1,0
"I4eq_d02_@2,4,6,8",53,0,1,1,1,0
"I4eq_d02_@2,4,6,8",54,0,1,1,1,0
"I4eq_d02_@2,4,6,8",55,0,1,1,1,0
"I4eq_d02_@2,4,6,8",56,0,1,1,1,0
"I4eq_d02_@2,4,6,8",57,0,1,1,1,0
"I4eq_d02_@2,4,6,8",58,0,1,1,1,0
"I4eq_d02_@2,4,6,8",59,0,1,1,1,0
"I4eq_d02_@2,4,6,8",60,0,1,1,1,0
"I4eq_d02_@2,4,6,8",61,0,1,1,1,0
"I4eq_d02_@2,4,6,8",62,0,1,1,1,0
"I4eq_d02_@2,4,6,8",63,0,1,1,1,0
"I4eq_d02_@2,4,6,8",64,0,1,1,1,0
"I4eq_d02_@2,4,6,8",65,0,1,1,1,0
"I4eq_d02_@2,4,6,8",66,0,1,1,1,0
"I4eq_d02_@2,4,6,8",67,0,1,1,1,0
"I4eq_d02_@2,4,6,8",68,0,1,1,1,0
"I4eq_d02_@2,4,6,8",69,0,1,1,1,0
"I4eq_d02_@2,4,6,8",70,0,1,1,1,0
"I4eq_d02_@2,4,6,8",71,0,1,1,1,0
"I4eq_d02_@2,4,6,8",72,0,1,1,1,0
"I4eq_d02_@2,4,6,8",73,0,1,1,1,0
"I4eq_d02_@2,4,6,8",74,0,1,1,1,0
"I4eq_d02_@2,4,6,8",75,0,1,1,1,0
"I4eq_d02_@2,4,6,8",76,0,1,1,1,0
"I4eq_d02_@2,4,6,8",77,0,1,1,1,0
"I4eq_d02_@2,4,6,8",78,0,1,1,1,0
"I4eq_d02_@2,4,6,8",79,0,1,1,1,0
"I4eq_d02_@2,4,6,8",80,0,1,1,1,0
"I4eq_d02_@2,4,6,8",81,0,1,1,1,0
"I4eq_d02_@2,4,6,8",82,0,1,1,1,0
"I4eq_d02_@2,4,6,8",83,0,1,1,1,0
"I4eq_d02_@2,4,6,8",84,0,1,1,1,0
"I4eq_d02_@2,4,6,8",85,0,1,1,1,0
"I4eq_d02_@2,4,6,8",86,0,1,1,1,0
"I4eq_d02_@2,4,6,8",87,0,1,1,1,0
"I4eq_d02_@2,4,6,8",88,0,1,1,1,0
"I4eq_d02_@2,4,6,8",89,0,1,1,1,0
"I4eq_d02_@2,4,6,8",90,0,1,1,1,0
"I4eq_d02_@2,4,6,8",91,0,1,1,1,0
"I4eq_d02_@2,4,6,8",92,0,1,1,1,0
"I4eq_d02_@2,4,6,8",93,0,1,1,1,0
"I4eq_d02_@2,4,6,8",94,0,1,1,1,0
"I4eq_d02_@2,4,6,8",95,0,1,1,1,0
"I4eq_d02_@2,4,6,8",96,0,1,1,1,0
"I4eq_d02_@2,4,6,8",97,0,1,1,1,0
"I4eq_d02_@2,4,6,8",98,0,1,1,1,0
"I4eq_d02_@2,4,6,8",99,0,1,1,1,0
"I4eq_d02_@2,4,6,8",100,0,1,1,1,0
"I4eq_d02_@2,4,6,8",101,0,1,1,1,0
"I4eq_d02_@2,4,6,8",102,0,1,1,1,0
"I4eq_d02_@2,4,6,8",103,0,1,1,1,0
"I4eq_d02_@2,4,6,8",104,0,1,1,1,0
"I4eq_d02_@2,4,6,8",105,0,1,1,1,0
"I4eq_d02_@2,4,6,8",106,0,1,1,1,0
"I4eq_d02_@2,4,6,8",107,0,1,1,1,0
"I4eq_d02_@2,4,6,8",108,0,1,1,1,0
"I4eq_d02_@2,4,6,8",109,0,1,1,1,0
"I4eq_d02_@2,4,6,8",110,0,1,1,1,0
"I4eq_d02_@2,4,6,8",111,0,1,1,1,0
"I4eq_d02_@2,4,6,8",112,0,1,1,1,0
"I4eq_d02_@2,4,6,8",113,0,1,1,1,0
"I4eq_d02_@2,4,6,8",114,0,1,1,1,0
"I4eq_d02_@2,4,6,8",115,0,1,1,1,0
"I4eq_d02_@2,4,6,8",116,0,1,1,1,0
"I4eq_d02_@2,4,6,8",117,0,1,1,1,0
"I4eq_d02_@2,4,6,8",118,0,1,1,1,0
"I4eq_d02_@2,4,6,8",119,0,1,1,1,0
"I4eq_d02_@2,4,6,8",120,0,1,1,1,0
"I4eq_d03_@2,5,8,11",0,0,0,0,0,0
"I4eq_d03_@2,5,8,11",1,0,0,0,0,0
"I4eq_d03_@2,5,8,11",2,0,0,0,0,0
"I4eq_d03_@2,5,8,11",3,0,0,0,0,0
"I4eq_d03_@2,5,8,11",4,0,0,0,0,0
"I4eq_d03_@2,5,8,11",5,0,0,0,0,0
"I4eq_d03_@2,5,8,11",6,0,0,0,0,0
"I4eq_d03_@2,5,8,11",7,0,0,0,0,0
"I4eq_d03_@2,5,8,11",8,0,0,0,0,0
"I4eq_d03_@2,5,8,11",9,0,0,0,0,0
"I4eq_d03_@2,5,8,11",10,0,0,0,0,0
"I4eq_d03_@2,5,8,11",11,0,1,1,0,0
"I4eq_d03_@2,5,8,11",12,0,1,1,1,0
"I4eq_d03_@2,5,8,11",13,0,1,1,1,0
"I4eq_d03_@2,5,8,11",14,0,1,1,1,0
"I4eq_d03_@2,5,8,11",15,0,1,1,1,0
"I4eq_d03_@2,5,8,11",16,0,1,1,1,0
"I4eq_d03_@2,5,8,11",17,0,1,1,1,0
"I4eq_d03_@2,5,8,11",18,0,1,1,1,0
"I4eq_d03_@2,5,8,11",19,0,1,1,1,0
"I4eq_d03_@2,5,8,11",20,0,1,1,1,0
"I4eq_d03_@2,5,8,11",21,0,1,1,1,0
"I4eq_d03_@2,5,8,11",22,0,1,1,1,0
"I4eq_d03_@2,5,8,11",23,0,1,1,1,0
"I4eq_d03_@2,5,8,11",24,0,1,1,1,0
"I4eq_d03_@2,5,8,11",25,0,1,1,1,0
"I4eq_d03_@2,5,8,11",26,0,1,1,1,0
"I4eq_d03_@2,5,8,11",27,0,1,1,1,0
"I4eq_d03_@2,5,8,11",28,0,1,1,1,0
"I4eq_d03_@2,5,8,11",29,0,1,1,1,0
"I4eq_d03_@2,5,8,11",30,0,1,1,1,0
"I4eq_d03_@2,5,8,11",31,0,1,1,1,0
"I4eq_d03_@2,5,8,11",32,0,1,1,1,0
"I4eq_d03_@2,5,8,11",33,0,1,1,1,0
"I4eq_d03_@2,5,8,11",34,0,1,1,1,0
"I4eq_d03_@2,5,8,11",35,0,1,1,1,0
"I4eq_d03_@2,5,8,11",36,0,1,1,1,0
"I4eq_d03_@2,5,8,11",37,0,1,1,1,0
"I4eq_d03_@2,5,8,11",38,0,1,1,1,0
"I4eq_d03_@2,5,8,11",39,0,1,1,1,0
"I4eq_d03_@2,5,8,11",40,0,1,1,1,0
"I4eq_d03_@2,5,8,11",41,0,1,1,1,0
"I4eq_d03_@2,5,8,11",42,0,1,1,1,0
"I4eq_d03_@2,5,8,11",43,0,1,1,1,0
"I4eq_d03_@2,5,8,11",44,0,1,1,1,0
"I4eq_d03_@2,5,8,11",45,0,1,1,1,0
"I4eq_d03_@2,5,8,11",46,0,1,1,1,0
"I4eq_d03_@2,5,8,11",47,0,1,1,1,0
"I4eq_d03_@2,5,8,11",48,0,1,1,1,0
"I4eq_d03_@2,5,8,11",49,0,1,1,1,0
"I4eq_d03_@2,5,8,11",50,0,1,1,1,0
"I4eq_d03_@2,5,8,11",51,0,1,1,1,0
"I4eq_d03_@2,5,8,11",52,0,1,1,1,0
"I4eq_d03_@2,5,8,11",53,0,1,1,1,0
"I4eq_d03_@2,5,8,11",54,0,1,1,1,0
"I4eq_d03_@2,5,8,11",55,0,1,1,1,0
"I4eq_d03_@2,5,8,11",56,0,1,1,1,0
"I4eq_d03_@2,5,8,11",57,0,1,1,1,0
"I4eq_d03_@2,5,8,11",58,0,1,1,1,0
"I4eq_d03_@2,5,8,11",59,0,1,1,1,0
"I4eq_d03_@2,5,8,11",60,0,1,1,1,0
"I4eq_d03_@2,5,8,11",61,0,1,1,1,0
"I4eq_d03_@2,5,8,11",62,0,1,1,1,0
"I4eq_d03_@2,5,8,11",63,0,1,1,1,0
"I4eq_d03_@2,5,8,11",64,0,1,1,1,0
"I4eq_d03_@2,5,8,11",65,0,1,1,1,0
"I4eq_d03_@2,5,8,11",66,0,1,1,1,0
"I4eq_d03_@2,5,8,11",67,0,1,1,1,0
"I4eq_d03_@2,5,8,11",68,0,1,1,1,0
"I4eq_d03_@2,5,8,11",69,0,1,1,1,0
"I4eq_d03_@2,5,8,11",70,0,1,1,1,0
"I4eq_d03_@2,5,8,11",71,0,1,1,1,0
"I4eq_d03_@2,5,8,11",72,0,1,1,1,0
"I4eq_d03_@2,5,8,11",73,0,1,1,1,0
"I4eq_d03_@2,5,8,11",74,0,1,1,1,0
"I4eq_d03_@2,5,8,11",75,0,1,1,1,0
"I4eq_d03_@2,5,8,11",76,0,1,1,1,0
"I4eq_d03_@2,5,8,11",77,0,1,1,1,0
"I4eq_d03_@2,5,8,11",78,0,1,1,1,0
"I4eq_d03_@2,5,8,11",79,0,1,1,1,0
"I4eq_d03_@2,5,8,11",80,0,1,1,1,0
"I4eq_d03_@2,5,8,11",81,0,1,1,1,0
"I4eq_d03_@2,5,8,11",82,0,1,1,1,0
"I4eq_d03_@2,5,8,11",83,0,1,1,1,0
"I4eq_d03_@2,5,8,11",84,0,1,1,1,0
"I4eq_d03_@2,5,8,11",85,0,1,1,1,0
"I4eq_d03_@2,5,8,11",86,0,1,1,1,0
"I4eq_d03_@2,5,8,11",87,0,1,1,1,0
"I4eq_d03_@2,5,8,11",88,0,1,1,1,0
"I4eq_d03_@2,5,8,11",89,0,1,1,1,0
"I4eq_d03_@2,5,8,11",90,0,1,1,1,0
"I4eq_d03_@2,5,8,11",91,0,1,1,1,0
"I4eq_d03_@2,5,8,11",92,0,1,1,1,0
"I4eq_d03_@2,5,8,11",93,0,1,1,1,0
"I4eq_d03_@2,5,8,11",94,0,1,1,1,0
"I4eq_d03_@2,5,8,11",95,0,1,1,1,0
"I4eq_d03_@2,5,8,11",96,0,1,1,1,0
"I4eq_d03_@2,5,8,11",97,0,1,1,1,0
"I4eq_d03_@2,5,8,11",98,0,1,1,1,0
"I4eq_d03_@2,5,8,11",99,0,1,1,1,0
"I4eq_d03_@2,5,8,11",100,0,1,1,1,0
"I4eq_d03_@2,5,8,11",101,0,1,1,1,0
"I4eq_d03_@2,5,8,11",102,0,1,1,1,0
"I4eq_d03_@2,5,8,11",103,0,1,1,1,0
"I4eq_d03_@2,5,8,11",104,0,1,1,1,0
"I4eq_d03_@2,5,8,11",105,0,1,1,1,0
"I4eq_d03_@2,5,8,11",106,0,1,1,1,0
"I4eq_d03_@2,5,8,11",107,0,1,1,1,0
"I4eq_d03_@2,5,8,11",108,0,1,1,1,0
"I4eq_d03_@2,5,8,11",109,0,1,1,1,0
"I4eq_d03_@2,5,8,11",110,0,1,1,1,0
"I4eq_d03_@2,5,8,11",111,0,1,1,1,0
"I4eq_d03_@2,5,8,11",112,0,1,1,1,0
"I4eq_d03_@2,5,8,11",113,0,1,1,1,0
"I4eq_d03_@2,5,8,11",114,0,1,1,1,0
"I4eq_d03_@2,5,8,11",115,0,1,1,1,0
"I4eq_d03_@2,5,8,11",116,0,1,1,1,0
"I4eq_d03_@2,5,8,11",117,0,1,1,1,0
"I4eq_d03_@2,5,8,11",118,0,1,1,1,0
"I4eq_d03_@2,5,8,11",119,0,1,1,1,0
"I4eq_d03_@2,5,8,11",120,0,1,1,1,0
"I4eq_d04_@2,6,10,14",0,0,0,0,0,0
"I4eq_d04_@2,6,10,14",1,0,0,0,0,0
"I4eq_d04_@2,6,10,14",2,0,0,0,0,0
"I4eq_d04_@2,6,10,14",3,0,0,0,0,0
"I4eq_d04_@2,6,10,14",4,0,0,0,0,0
"I4eq_d04_@2,6,10,14",5,0,0,0,0,0
"I4eq_d04_@2,6,10,14",6,0,0,0,0,0
"I4eq_d04_@2,6,10,14",7,0,0,0,0,0
"I4eq_d04_@2,6,10,14",8,0,0,0,0,0
"I4eq_d04_@2,6,10,14",9,0,0,0,0,0
"I4eq_d04_@2,6,10,14",10,0,0,0,0,0
"I4eq_d04_@2,6,10,14",11,0,0,0,0,0
"I4eq_d04_@2,6,10,14",12,0,0,0,0,0
"I4eq_d04_@2,6,10,14",13,0,0,0,0,0
"I4eq_d04_@2,6,10,14",14,0,1,1,0,0
"I4eq_d04_@2,6,10,14",15,0,1,1,1,0
"I4eq_d04_@2,6,10,14",16,0,1,1,1,0
"I4eq_d04_@2,6,10,14",17,0,1,1,1,0
"I4eq_d04_@2,6,10,14",18,0,1,1,1,0
"I4eq_d04_@2,6,10,14",19,0,1,1,1,0
"I4eq_d04_@2,6,10,14",20,0,1,1,1,0
"I4eq_d04_@2,6,10,14",21,0,1,1,1,0
"I4eq_d04_@2,6,10,14",22,0,1,1,1,0
"I4eq_d04_@2,6,10,14",23,0,1,1,1,0
"I4eq_d04_@2,6,10,14",24,0,1,1,1,0
"I4eq_d04_@2,6,10,14",25,0,1,1,1,0
"I4eq_d04_@2,6,10,14",26,0,1,1,1,0
"I4eq_d04_@2,6,10,14",27,0,1,1,1,0
"I4eq_d04_@2,6,10,14",28,0,1,1,1,0
"I4eq_d04_@2,6,10,14",29,0,1,1,1,0
"I4eq_d04_@2,6,10,14",30,0,1,1,1,0
"I4eq_d04_@2,6,10,14",31,0,1,1,1,0
"I4eq_d04_@2,6,10,14",32,0,1,1,1,0
"I4eq_d04_@2,6,10,14",33,0,1,1,1,0
"I4eq_d04_@2,6,10,14",34,0,1,1,1,0
"I4eq_d04_@2,6,10,14",35,0,1,1,1,0
"I4eq_d04_@2,6,10,14",36,0,1,1,1,0
"I4eq_d04_@2,6,10,14",37,0,1,1,1,0
"I4eq_d04_@2,6,10,14",38,0,1,1,1,0
"I4eq_d04_@2,6,10,14",39,0,1,1,1,0
"I4eq_d04_@2,6,10,14",40,0,1,1,1,0
"I4eq_d04_@2,6,10,14",41,0,1,1,1,0
